,freq,term,label
7628,5,cell_segmentation,o
7629,12,cell_tracking,computer_graphics
7630,22,china,o
7631,3,chronic,o
7632,6,class_label,machine_learning
7633,57,classification,machine_learning
7634,20,classification_algorithms,machine_learning
7635,3,classification_error,o
7636,34,classification_method,o
7637,23,classification_model,machine_learning
7638,9,classification_problem,machine_learning
7639,7,classification_strategy,machine_learning
7640,8,classification_technique,o
7641,7,classification_tree,machine_learning
7642,3,classifiers,machine_learning
7643,90,classify,o
7644,32,classifying,o
7645,3,clique,o
7646,7,cluster_analysis,machine_learning
7647,38,clustering,machine_learning
7648,41,clustering_algorithm,machine_learning
7649,3,clustering_analysis,machine_learning
7650,6,clustering_process,o
7651,3,clustering_result,o
7652,15,clustering_technique,machine_learning
7653,24,cnns,machine_learning
7654,42,coefficient,machine_learning
7655,14,cognitive_impairment,o
7656,3,colon,o
7657,4,color_information,computer_graphics
7658,13,color_space,computer_graphics
7659,6,colorectal_cancer,o
7660,26,colour,o
7661,3,comfort,o
7662,3,common_cancer,o
7663,3,common_type,o
7664,11,comparisons,o
7665,5,complex_model,o
7666,5,comprehensive_description,o
7667,6,computer-aided_diagnosis,o
7668,9,computer_vision_application,computer_graphics
7669,3,computer_vision_method,computer_graphics
7670,4,computer_vision_problems,computer_graphics
7671,25,concentration,o
7672,12,confusion,o
7673,36,conjunction,o
7674,3,consistent_results,o
7675,94,conventional,o
7676,15,convolutional_neural_networks,machine_learning
7677,3,correct_classification,o
7678,3,correct_classification_rate,o
7679,31,correlation_coefficient,machine_learning
7680,6,cortical_thickness,o
7681,17,cost_function,algorithm_design
7682,14,covariance,o
7683,3,crack_initiation,distributed_computing
7684,56,criteria,o
7685,16,crop,o
7686,8,cross-validation,machine_learning
7687,15,cross_validation,machine_learning
7688,4,crowdsourcing_systems,o
7689,7,crystal,o
7690,5,csps,o
7691,3,ct_scans,o
7692,3,curation,o
7693,3,cure,o
7694,7,currency,o
7695,3,current_approach,o
7696,3,current_frame,o
7697,9,current_state-of-the-art,o
7698,6,cuts,o
7699,5,data-driven_model,o
7700,5,data_augmentation,data_structures
7701,12,data_clustering,machine_learning
7702,71,data_mining,machine_learning
7703,7,data_mining_algorithms,machine_learning
7704,11,data_mining_techniques,machine_learning
7705,7,data_sample,o
7706,139,data_set,data_structures
7707,7,decision,o
7708,12,decision_tree,machine_learning
7709,3,decision_tree_algorithm,machine_learning
7710,5,decoder,o
7711,37,deep,o
7712,3,deep_analysis,o
7713,6,deep_belief,o
7714,9,deep_convolutional_neural_networks,machine_learning
7715,4,deep_features,machine_learning
7716,16,deep_learning,machine_learning
7717,4,deep_learning_methods,machine_learning
7718,9,deep_neural_network,machine_learning
7719,4,deep_neural_networks,machine_learning
7720,5,density,o
7721,8,deposition,o
7722,5,derived_features,o
7723,35,descriptor,o
7724,11,detection_performance,o
7725,27,detector,o
7726,3,deterioration,o
7727,6,developed_model,o
7728,3,developing_countries,o
7729,5,dialog,o
7730,16,dictionary_learning,computer_graphics
7731,7,differentiation,o
7732,9,dimension_reduction,machine_learning
7733,5,dimensional_space,o
7734,31,dimensionality_reduction,machine_learning
7735,4,direct_comparison,o
7736,3,discharge,o
7737,10,discriminant,o
7738,8,discriminant_feature,machine_learning
7739,10,discriminative_features,machine_learning
7740,4,discriminative_power,o
7741,8,disorder,o
7742,6,distance_function,o
7743,7,distance_measure,machine_learning
7744,8,distance_metric,o
7745,4,distributed_representation,o
7746,26,divide,o
7747,4,dnns,machine_learning
7748,5,drilling,o
7749,19,drug,o
7750,6,ears,o
7751,9,eeg_data,o
7752,5,effective_features,o
7753,8,electrode,o
7754,3,electrostatic_potential,o
7755,8,elimination,o
7756,9,elsevier,o
7757,52,ensemble,o
7758,14,ensemble_learning,machine_learning
7759,6,environmental_variable,o
7760,6,epilepsy,o
7761,10,estimator,o
7762,3,exhaustive_approach,algorithm_design
7763,5,expected_performance,o
7764,17,experiment,o
7765,4,experimental_outcome,o
7766,484,experimental_result,o
7767,31,extensive_experiment,o
7768,9,extracted_features,o
7769,137,extraction,o
7770,35,extreme,o
7771,13,extreme_learning_machine,machine_learning
7772,13,eyes,o
7773,5,f-measure,o
7774,16,face_image,computer_graphics
7775,15,face_recognition,computer_graphics
7776,8,facial_image,computer_graphics
7777,4,factorization,o
7778,9,false_detection,o
7779,5,fcms,o
7780,55,feature,o
7781,3,feature_engineering,o
7782,8,feature_extractor,machine_learning
7783,11,feature_learning,machine_learning
7784,3,feature_ranking,machine_learning
7785,52,feature_selection,machine_learning
7786,7,feature_selection_algorithms,machine_learning
7787,14,feature_set,machine_learning
7788,12,feature_space,machine_learning
7789,20,feature_subset,machine_learning
7790,35,feature_vector,machine_learning
7791,5,features,o
7792,10,feed,o
7793,5,fertilizer,o
7794,8,field_data,o
7795,3,field_surveys,o
7796,3,filter_approach,o
7797,6,fine-tuning,machine_learning
7798,3,firefly_algorithm,machine_learning
7799,6,fisher,o
7800,39,fitting,o
7801,3,flesh_firmness,o
7802,9,fmri,o
7803,8,follow-up,o
7804,5,forcing,o
7805,3,forecasting,o
7806,7,foreground,computer_graphics
7807,63,forest,o
7808,21,forming,o
7809,4,fraud,o
7810,9,functional_connectivity,o
7811,353,furthermore,o
7812,7,fusing,o
7813,9,fuzzy_c-means,machine_learning
7814,8,fuzzy_clustering,machine_learning
7815,18,gabor,o
7816,7,gait,o
7817,5,galaxy,o
7818,75,gaussian,o
7819,4,gaussian_process_regression,machine_learning
7820,11,gene_expression,o
7821,6,generalization_capability,o
7822,5,generalization_performance,o
7823,3,generic_approach,machine_learning
7824,4,gibbs,machine_learning
7825,8,glcm,machine_learning
7826,3,global_change,o
7827,8,global_optimisation,o
7828,6,global_scale,o
7829,6,gold,o
7830,15,gradient_descent,machine_learning
7831,8,granger,o
7832,6,greedy,o
7833,3,greedy_strategy,algorithm_design
7834,18,ground_truth,machine_learning
7835,5,groundwater,o
7836,16,grouping,data_structures
7837,3,hand_shape,computer_graphics
7838,14,head,o
7839,4,heterogeneous_data_sources,data_structures
7840,4,hit_rate,o
7841,6,http,o
7842,8,hybrid_algorithm,algorithm_design
7843,12,hypergraph,computer_graphics
7844,14,hyperspectral_imaging,computer_graphics
7845,49,image_analysis,computer_graphics
7846,16,image_classification,computer_graphics
7847,5,image_content,computer_graphics
7848,13,image_descriptor,computer_graphics
7849,16,image_feature,computer_graphics
7850,10,image_fusion,computer_graphics
7851,14,image_representation,computer_graphics
7852,27,image_retrieval,computer_graphics
7853,11,imbalance,o
7854,6,imbalanced_data,machine_learning
7855,7,impostor,o
7856,4,impressive_performance,o
7857,6,improved_accuracy,o
7858,6,incidence,o
7859,3,incoming_data,o
7860,5,independent_component_analysis,machine_learning
7861,27,index,o
7862,5,individual_user,o
7863,4,inference_engine,o
7864,3,informativeness,o
7865,4,input_sequence,o
7866,3,input_size,o
7867,9,input_variable,o
7868,96,instance,o
7869,4,interest,o
7870,7,invariant_feature,computer_graphics
7871,3,iran,o
7872,7,is&t,o
7873,4,k-means,machine_learning
7874,6,k-means_clustering,machine_learning
7875,7,k-nn,machine_learning
7876,3,kenya,o
7877,10,kernel,o
7878,12,keystroke,o
7879,3,kidney,o
7880,8,kinship_verification,o
7881,4,knee,o
7882,10,knowledge_discovery,machine_learning
7883,5,label_ranking,machine_learning
7884,3,labeled_and_unlabeled_data,machine_learning
7885,8,labeled_data,machine_learning
7886,3,labeled_samples,machine_learning
7887,14,lameness,o
7888,3,landsat-8,o
7889,17,landslide,o
7890,3,landslide_susceptibility,o
7891,26,language_processing,machine_learning
7892,3,laplacian_eigenmap,machine_learning
7893,30,laser,o
7894,6,latent_variable,machine_learning
7895,6,lateral,o
7896,24,leaf,o
7897,12,leaf_area,o
7898,36,learning_algorithm,machine_learning
7899,36,learning_approach,machine_learning
7900,13,learning_framework,machine_learning
7901,6,learning_machines,machine_learning
7902,32,learning_method,machine_learning
7903,32,learning_technique,machine_learning
7904,5,light_microscopy,o
7905,16,lighting,o
7906,11,linear_discriminant,machine_learning
7907,6,linear_discriminant_analysis,machine_learning
7908,16,linear_model,o
7909,17,linear_regression,algorithm_design
7910,10,local_features,machine_learning
7911,3,local_reference_frame,computer_graphics
7912,3,local_scale,o
7913,15,logistic_regression,machine_learning
7914,5,longitudinal_data,o
7915,64,loss,o
7916,3,lots,o
7917,4,lower_accuracy,o
7918,5,ls-svm,machine_learning
7919,7,lung_nodules,o
7920,589,machine,o
7921,6,machine-learning_technique,machine_learning
7922,291,machine_learning,machine_learning
7923,3,machine_learning-based_method,machine_learning
7924,51,machine_learning_algorithm,machine_learning
7925,4,machine_learning_applications,machine_learning
7926,8,machine_learning_classifier,machine_learning
7927,15,machine_learning_method,machine_learning
7928,26,machine_learning_model,machine_learning
7929,4,machine_learning_problems,machine_learning
7930,7,machine_learning_technique,machine_learning
7931,12,machine_tool,o
7932,3,mahalanobis_distance,o
7933,5,main_novelty,o
7934,6,malaria,o
7935,17,male,o
7936,3,manifold_learning,machine_learning
7937,3,manual,o
7938,3,mape,o
7939,6,margin,o
7940,10,matrix,o
7941,8,matrix_factorization,machine_learning
7942,7,maximum_diameter,o
7943,6,mean_error,o
7944,16,mean_square_error,machine_learning
7945,6,meantime,o
7946,4,medical_diagnosis,o
7947,12,merge,o
7948,6,metabolism,o
7949,1771,method,o
7950,7,method_yields,o
7951,4,methylation,o
7952,8,metric_learning,machine_learning
7953,4,micro-scale,o
7954,3,mixture,o
7955,20,modality,o
7956,21,model_parameters,o
7957,5,model_performance,o
7958,4,model_updating,o
7959,3,moderate_resolution_imaging_spectroradiometer,o
7960,11,modis,o
7961,15,molecule,o
7962,34,moment,o
7963,4,morphological_features,o
7964,6,mortality,o
7965,3,mortality_rate,o
7966,6,multi-kernel_learning,machine_learning
7967,19,multi-label_learning,machine_learning
7968,3,multi-layer_perceptron,machine_learning
7969,3,multi-layer_perceptron_neural_network,machine_learning
7970,6,multi-relational_data_mining,machine_learning
7971,6,multi-task_learning,machine_learning
7972,3,multilayer_perceptrons,machine_learning
7973,14,multimodal,o
7974,3,multinomial,o
7975,9,multiple_features,machine_learning
7976,8,multiple_images,computer_graphics
7977,7,multiple_kernel,o
7978,5,multiple_kernel_learning,machine_learning
7979,6,multiple_layers,o
7980,8,multiple_levels,o
7981,6,multiple_model,o
7982,16,multivariate,o
7983,12,muscle,o
7984,14,mutual_information,o
7985,5,natural_environment,o
7986,5,natural_scenes,o
7987,5,negative_reviews,o
7988,29,neighbor,o
7989,11,nervous_system,o
7990,67,neural_networks,machine_learning
7991,5,noisy_data,o
7992,6,non-gaussian,machine_learning
7993,6,non-rigid_surfaces,o
7994,3,nonlinear,o
7995,14,nonnegative_matrix_factorization,machine_learning
7996,28,norm,o
7997,111,novel,o
7998,3,novel_connection,o
7999,4,nsl-kdd,data_structures
8000,3,numerical_value,o
8001,3,nurse,o
8002,6,nutrient,o
8003,10,object_classification,machine_learning
8004,5,observed_data,o
8005,6,oct_images,computer_graphics
8006,3,omit,o
8007,5,online_learning,machine_learning
8008,5,open_challenge,o
8009,7,optimal_number,o
8010,4,optimal_subset,o
8011,5,optimized_model,o
8012,4,oracle_inequality,o
8013,14,oriented_gradient,machine_learning
8014,3,original_feature_set,machine_learning
8015,3,osteoporosis,o
8016,17,outliers,machine_learning
8017,3,outpatient,o
8018,144,outperforms,o
8019,28,overall,o
8020,9,overall_accuracy,o
8021,8,overfitting,machine_learning
8022,4,overlapping_regions,machine_learning
8023,4,oversampling,machine_learning
8024,7,pain,o
8025,11,pairwise,o
8026,3,pairwise_comparison,o
8027,3,palm,o
8028,10,parameter_space,o
8029,10,partial,o
8030,7,partial_occlusion,computer_graphics
8031,43,particle_swarm_optimization,machine_learning
8032,7,particle_swarm_optimization_algorithm,machine_learning
8033,6,pattern_classification,machine_learning
8034,14,pattern_recognition,computer_graphics
8035,5,pearson,o
8036,4,percentile,o
8037,12,perceptron,o
8038,10,phenotyping,o
8039,8,photo-optical_instrumentation_engineers,o
8040,6,picture_fuzzy_set,o
8041,3,pitfalls,o
8042,47,plant,o
8043,3,pollutants,o
8044,9,positron_emission_tomography,computer_graphics
8045,10,posterior,o
8046,7,posterior_distribution,o
8047,3,potential_problem,o
8048,11,pre-processing,o
8049,3,predicting,o
8050,16,prediction_accuracy,machine_learning
8051,6,prediction_error,o
8052,31,prediction_model,o
8053,7,prediction_performance,algorithm_design
8054,8,predictive,o
8055,5,predictive_ability,o
8056,6,predictive_accuracy,machine_learning
8057,6,predictive_performance,machine_learning
8058,15,predictor,o
8059,8,preprocessing_step,o
8060,15,present_results,o
8061,24,present_study,o
8062,28,principal,o
8063,41,principal_component,machine_learning
8064,8,prior_information,o
8065,5,prior_model,o
8066,3,processing_images,computer_graphics
8067,6,proposed_feature,machine_learning
8068,412,proposed_method,o
8069,8,proposed_strategy,o
8070,4,prospective,o
8071,25,protein,o
8072,5,protein_sequence,o
8073,3,publicly_available_datasets,data_structures
8074,6,pyramid,o
8075,5,qsar,o
8076,3,qualitative_and_quantitative_evaluations,o
8077,24,quantity,o
8078,4,radial_basis_function_neural_networks,machine_learning
8079,16,radii,o
8080,9,radiograph,o
8081,9,radiologist,o
8082,6,random_error,o
8083,14,random_field,o
8084,6,random_forest_algorithm,machine_learning
8085,4,random_forest_classifier,machine_learning
8086,34,rank,o
8087,38,ranking,o
8088,4,ranking_model,machine_learning
8089,3,ranking_process,o
8090,3,rbfnn,machine_learning
8091,22,reaction,o
8092,5,real-life_datasets,data_structures
8093,15,real-world_application,o
8094,8,real-world_datasets,data_structures
8095,4,real_data_analysis,data_structures
